mbid,artist_mb,tags_mb,listeners_lastfm
bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1,REO Speedwagon,rock; hard rock; soft rock; pop rock; aor; adult orientated rock,740275
5e5480be-eded-44ad-9c45-f6136ec2f5db,Reel Big Fish,ska,739658
11c6b106-1c1f-429d-8407-b1ee155d7f72,Jurassic 5,hip hop; classic pop and rock,738351
674a7e8c-9682-419a-8e05-2358e28b5359,Underoath,metalcore; christian; post-hardcore; deathcore,734330
25b75a66-ce83-4db3-b136-395a3c3784c4,The New Pornographers,rock; pop; canadian; canada; indie rock; canadien; indie pop; rock and indie,734058
b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,Don Henley,rock; folk; adult contemporary; pop rock; pop rock country rock; rock and indie,732928
70ea63ea-70dc-4b63-951a-2c249d2b3b0a,Ricky Martin,pop; puerto rican; electropop; ballad; dance-pop; latin pop; latin; electro latino,732805
a6a4c910-2b22-4a6f-aebe-805b176c47b8,Fat Joe,hip hop; hip hop rnb and dance hall,732752
2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,hip hop; latin; reggaeton; hip hop rnb and dance hall; latin urban,732678
270acfee-1fbe-413e-a0a8-6a35a8b3b66c,Peaches,electroclash; dance-punk; synthpunk,732609
d385947d-c00d-4311-9cf1-a032a1d4040b,Dinah Washington,jazz; american; blues; rnb; vocal jazz; classic pop and rock; standards; traditional pop; death by overdose; death by sleeping pills; rhythm & blues,732528
0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a,John Mellencamp,rock; pop; american; folk rock; americana; pop rock; heartland rock; roots rock; aor,731892
29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade,electronic; house; american; deep house,731865
c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,House of Pain,rap; hip hop; rap rock; rock and indie; west coast hip hop; hardcore hip hop,731609
3231d12a-c42d-4977-b2a4-a6e4d87978e1,Tosca,electronic; downtempo; chillout; austrian; vienna; dance and electronica,731567
ef954679-5ee7-4016-acef-7ac71f2fa3d8,Atmosphere,hip hop; summer song,730373
39076047-fce8-44cc-a388-4f6baba4acb4,Mayday Parade,alternative rock; emo; pop punk,730260
837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,pop; funk; soul; vocal jazz; jazz pop; classic pop and rock; pop soul; standards; traditional pop; rhythm & blues,728279
c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,rock; pop; blues; british; blues rock; soft rock; pop rock; electric blues; british blues; classic pop and rock; rock blues,728103
ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,Kid Rock,rock; rap; american; hip hop; singer; hard rock; country; country rock; southern rock; pop rock; rap metal; rapper; rap rock,726737
3e1f2ee4-16be-4406-bf18-6173840cf2b1,Martin Garrix,dance-pop; ocean; tropical house,726254
88527d26-7496-47c5-8358-ebdb1868a90f,Jackson Browne,rock; folk; classic pop and rock; multiple ipi,725877
6508cf1d-4da2-4d71-81ec-0e072338991f,Haddaway,pop; eurodance; trinidadian; trinidad and tobago; trinidadiens; trinité-et-tobago,725639
648615ca-ca74-460d-928a-2bae67ae6d14,Dirty Pretty Things,rock and indie,725118
f83781c8-64f9-4657-85bd-51f74d195cfd,The Whitest Boy Alive,indie pop; indietronica; rock and indie,724677
31e9c35b-2675-4632-8596-f9bd9286f6c8,Buzzcocks,punk; punk rock; british; post-punk; new wave; uk; power pop; pop punk; english; england; classic pop and rock,724439
3a052c99-8c18-484a-8beb-9873b4fb3106,Iggy Azalea,electropop; pop rap; hip house; hyphy; trap rap; a filk artist,724127
a0b2f210-cd3a-453d-937d-e4f2658d17c7,Girls Aloud,rock; pop; british; uk; electro rock; english; pop and chart,723845
092ca127-2e07-4cbd-9cba-e412b4ddddd9,Paul van Dyk,trance; electronic; german; seen live; uplifting; european; uplifting trance; home,723598
81435053-e1a2-48a4-adfd-e89f310c7b38,Culture Club,pop; british; new wave; uk; dance-pop; blue-eyed soul; new romantic; english; classic pop and rock; pop soul,723070
1339fab0-3ad8-4b8e-afac-7b7ae34509c7,Thousand Foot Krutch,alternative rock; hard rock; new metal; christian rock,722185
f37c537b-3557-4031-bfd6-ab63ced32854,10cc,rock; pop; british; uk; art rock; classic rock; soft rock; pop rock; english; classic pop and rock; progressive pop; art pop; pop reggae,721943
a49b5d41-7399-49ef-bcb8-a5779a30d2e9,Relient K,rock; punk; christian; usa; pop punk; christian rock; ohio; poppunk; canton,721612
334bd887-9044-4c38-aebd-4baab851efb4,The Dead Weather,alternative rock; american; usa; américain; garage rock,719756
9ffad8aa-b671-4a9a-a527-a95bdaaa0ec4,Darude,trance; electronic; house; finnish; composer; record producer; hard trance; disc jockey,719687
6f81a7dc-be31-4498-ae95-6d994ffec614,12 Stones,rock; alternative rock; christian; hard rock,719637
fcd954c7-f327-446f-87a3-2c4b242c6f38,Hurts,electronic; synthpop; british; new wave,717820
2f951906-5629-4fef-a260-5033151c162a,Toby Keith,rock; pop; country; country pop; contemporary country,717668
d922d727-240a-4432-9a88-05a7cf9bc403,Wings,rock; pop; 70s; 80s; british; uk; power pop; pop rock; english; classic pop and rock; male vocalists; progressive pop; rock & roll; pop/rock,717472
4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee,William Fitzsimmons,folk; indie folk,716348
320d40d6-28dd-42d7-b05f-7e6e8d399a2e,Mat Kearney,rock; pop rock; pop rap; singer/songwriter,714670
d89de379-665d-425c-b2e9-41b95d1edb36,Silverstein,emo; post-hardcore,713557
8996b655-fbad-4018-b430-1bd8fab43235,Crazy Town,nu metal; rap rock,712668
369fbad4-6fa4-4dae-9842-a69826cd359d,Leftfield,british; uk; dub; electronica; progressive house; english; rock and indie,712592
c4b87e45-c07a-460f-9c58-8d15328e2964,Sophie Ellis‐Bextor,rock; pop; house; british; uk; disco; dance-pop; english; folk pop; pop and chart,712339
0881daf1-20df-4a3e-a84f-6476a84bb172,Badly Drawn Boy,british; uk; english; rock and indie,711738
2e547c75-36c1-49d0-984e-b14498c936f0,Ladyhawke,electropop; pop rock; new zealand; néo-zélandais; nouvelle-zélande,711314
35fd8d42-b4a6-4414-9827-8766bd0daa3c,Flume,electronic; chillout; hip hop; flumestep,711081
0053dbd9-bfbc-4e38-9f08-66a27d914c38,Bad Company,rock; british; uk; hard rock; production music; blues rock; english; aor; classic pop and rock,710655
393e5448-896f-43e9-b80b-4ee58e1e71a4,The Ronettes,pop; american; phil spector; girl group; baroque pop; rock and indie; pop soul; brill building,709507
f24df11a-7e35-4979-a4db-a3b2a170ce27,Jason Aldean,country; country rock; country pop; contemporary country; bro-country,709081
986ee464-cf8a-4e59-a71f-74756102067f,Ace Hood,hip hop,708959
9960700d-2017-40bd-b2d4-1d365d668c81,Brett Dennen,folk,708908
2cd475bb-1abd-40c4-9904-6d4b691c752c,Franz Liszt,classical; orchestral; hungarian; composer; classic; romantic; european; hungarian composer,708641
ba0e7638-0cd6-4ff4-8987-c3e224d22c23,Kygo,downtempo; deep house; electronica; tropical house,707859
57805d77-f947-4851-b7fb-78baad154451,The Ataris,punk; usa,706723
4279aba0-1bde-40a9-8fb2-c63d165dc554,Delerium,electronic; pop; ambient; canadian; worldbeat,706638
b09ced80-aa65-43c1-9aa7-58b1e982eada,Rudimental,pop; drum and bass; jungle; deep house; electronica; soul; liquid funk,705319
00467da8-2a92-498f-8b10-a80889bcded7,The Horrors,shoegaze; post-punk; garage punk; garage rock revival; neo-psychedelia; indietronica,705005
ab7ebf8c-059f-4071-93b1-dd3ae80d60b2,Metro Station,electropop; dance-pop; pop rock; pop punk; scene; dance-rock,704861
3bf30073-ce4e-4207-88d2-ad83677b0387,Iyaz,reggae; hiphop; rnb; so big,704826
335b6182-0da8-4dc6-a5ec-fe13f0f87e4b,The Turtles,folk rock; psychedelic pop; pop rock; sunshine pop; musical parody,703225
4df5d35b-a9d4-4d4f-91f6-bae55693de31,Zebrahead,alternative rock; punk rock; ska punk; funk rock; alternative metal; pop punk; rapcore; funk metal; rap rock,702978
348f3a5f-5112-4d72-b33b-11c60b4f9af2,Thomas Newman,soundtrack; american; score; composer; film composer,702746
66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43,The‐Dream,songwriter; hip hop rnb and dance hall; r&b; contemporary r&b,702488
d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,pop; soul; dance-pop; pop rock; pop and chart; pop soul; contemporary r&b,702476
dde3d9b1-0e44-48bc-b0c9-d739b3570000,Tech N9ne,hip hop; rapper,702017
4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,hip hop rnb and dance hall,701755
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,Luther Vandross,pop; soul; christmas; new jack swing; classic pop and rock; pop soul; christmas music; smooth soul; death by heart attack; contemporary r&b; background vocalist,700090
2b6514cd-d424-45fe-ab85-bd8719f4492d,Jack’s Mannequin,rock; pop rock; piano rock,699406
819eaeb2-8dd8-48a5-ad07-0bcd137985ef,Antonín Dvořák,czech; classical; american; orchestral; production music; opera; composer; romantic; european; death by heart failure; complete; czech composer; tjekkisk,699074
4f8ef4a3-40fa-46b5-8773-97686a8424f4,Édith Piaf,french; france; français; cabaret; chanson; european; volume 4; chanteuse réaliste,698747
07eb40a2-2914-439c-a01d-15a685b84ddf,The Specials,ska; british; uk; rocksteady; english; england; classic pop and rock; 2 tone,698683
255e2420-5b02-452b-9771-0512ebe78090,Basshunter,electronic; dance; pop and chart,698564
c954d136-c7fd-4fd9-8bb0-fb0491fc6a02,Nena,synthpop; pop; germany; german; new wave; neue deutsche welle; pop rock; pop rap; european; ndw,698127
ef58d4c9-0d40-42ba-bfab-9186c1483edd,DragonForce,rock; metal; power metal; speed metal,695597
9a04dc8c-82f1-457a-a25a-3ff19e1b471e,St Germain,downtempo; deep house; electronica; acid jazz; nu jazz,695256
dfe78af2-779e-4137-826a-3073a16e3278,Phantogram,electronic; electropop; indie pop; pop rap; indietronica; ambient pop; glitch pop,694209
f3b8e107-abe8-4743-b6a3-4a4ee995e71f,Charles Mingus,jazz; american; pianist; composer; post-bop; hard bop; bebop; avant-garde jazz; soul jazz; double bassist; bandleader; third stream; experimental big band,694127
ccce2053-7007-4c36-b1e7-f8fcf5023a12,Dexys Midnight Runners,british; new wave; uk; pop rock; blue-eyed soul; english; birmingham; england; northern soul; classic pop and rock; pop soul; blue eyed soul,693293
f969f986-97df-4fa0-8cef-ffccd098ff50,Koop,jazz; acid jazz; rock and indie,693106
edbc42ea-6040-4414-8c4c-9eb7d503f64c,Little Boots,synthpop; female vocalist; electropop,691804
84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2,Primus,alternative rock; american; usa; américain; funk metal,689427
b4946461-dacb-4aa9-a77c-7b3231317794,Senses Fail,screamo,688721
f90575d1-abcb-42b3-ae32-1849312c26e6,Carla Bruni,french; folk; carla bruni,687772
38f953ac-af97-40b1-b95c-ab35cc0d7a81,Black Kids,american; usa; américain; indie pop; rock and indie,686901
fa927f59-d443-418a-b741-e557208aaf09,Mew,alternative rock; shoegaze; indie rock; dream pop; rock and indie; nu-gaze,685894
66cc244d-6f96-4668-a6e9-0f9cd5acc940,Gotan Project,electronic; downtempo; world; tango; electrotango,685555
373faa02-74d7-4b1d-9b47-7574ad510f8d,First Aid Kit,remember,685475
3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,Dixie Chicks,folk; bluegrass; country; pop rock; country pop; traditional country; contemporary country,685327
8f2422ab-0ec6-4c92-80c4-afe9622fab32,Stan Getz,jazz; bossa nova; bebop; cool jazz; avant-garde jazz; west coast jazz; samba-jazz,684562
7e13cd1c-0300-4d03-bd8e-5f86dd99d74f,At the Drive‐In,electronic; emo; post-hardcore; rock and indie,684435
ef73e6ed-9096-4ddb-9799-b94874d0ce33,Keyshia Cole,hip hop rnb and dance hall; r&b,684398
c09c8263-40ef-4352-8031-e438b1ce68fc,Frankie Goes to Hollywood,electronic; synthpop; pop; 80s; dance; british; new wave; uk; dance-pop; pop rock; english; rock and indie; male vocalists; glamrock; fairlight cmi,684261
48262e82-db9f-4a92-b650-dfef979b73ec,Future,hip hop; contemporary r&b,683164
1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,rock; pop rock,683128
95f7536d-b2f7-4087-8668-a663ec201f5a,Sleigh Bells,noise pop; lo-fi indie,682262
9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,rock; american; singer-songwriter; folk rock; lo-fi; 4ad; rock and indie,681861
e5963d26-01fa-40f5-b200-e0127f410a45,Harry Nilsson,rock; pop; american; baroque pop; psychedelic pop; pop rock; rock and roll; classic pop and rock; death by heart attack; death by heart failure; singer/songwriter; pop/rock,681745
2d67239c-aa40-4ad5-a807-9052b66857a6,Le Tigre,rock; electronic; jazz; american; punk rock; new wave; electronica; dance and electronica,681744
7746d775-9550-4360-b8d5-c37bd448ce01,“Weird Al” Yankovic,rock; pop; american; parody; pizza; comedy; polka; accordion; star; ponycore,681697
e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,God Is an Astronaut,rock; electronic; post-rock; instrumental; ambient; metal; instrumental rock; space rock; dark ambient,680896
4e024037-14b7-4aea-99ad-c6ace63b9620,Madvillain,hip hop; abstract hip hop; instrumental hip hop,679788
a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,Isaac Hayes,american; funk; soul; disco; rnb; film soundtrack; rock and indie; smooth soul; death by stroke,679423
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,Wyclef Jean,hip-hop; hip hop; classic pop and rock; hip hop rnb and dance hall; r&b,679286
183d6ef6-e161-47ff-9085-063c8b897e97,They Might Be Giants,rock; alternative rock; american; usa; power pop; indie pop; college rock; pop rock; pop punk; geek rock; children s; classic pop and rock; children's music; television music,678362
c9dd033c-0270-463c-b3ec-f4b7712486fe,Rita Ora,pop; electropop; dance-pop; pop rock; contemporary r&b,678284
ebd2ac91-6249-4e4b-bde1-353a424138c9,Eve 6,n2,678041
1f223eed-aa38-49da-9e76-62ab3adc2e04,Bobby Darin,rock; pop; folk; american; rock and roll; big band; easy listening soundtracks and musicals; teen pop; standards; traditional pop; brill building; death by blood poisoning; rock & roll,677308
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,electropop; dance-pop; hip house; electro house; nouvelle chanson française,676958
8dacf242-9bf7-44f5-b2eb-18305b904551,Something Corporate,piano rock,676501
8a396a9c-2e4f-47e2-a587-c26e93a0953f,The Go! Team,electronic; dance; hip-hop; british; uk; britannique; indie; old school hip-hop; english; brighton; samples; awesome; rock and indie; under rated,676400
ee90d1b3-a4e2-4d18-9092-111d856e7e7a,Say Anything,rock,676311
c1e98e4a-4628-4c89-a7a6-0e0171600b05,Minus the Bear,alternative rock; indie rock; indie,676024
0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,rock; pop; jazz; american; easy listening; country; swing; adult contemporary; rock and roll; big band; latin; classic pop and rock,675979
6ca4886a-8f77-4133-b404-46fb3908e24a,Brenda Lee,rock; pop; american; country; classic pop and rock,675770
aef06569-098f-4218-a577-b413944d9493,HAIM,rock,674831
3ce513c5-bdd4-492c-a875-07e0f3e1993b,Flux Pavilion,dubstep; uk garage,673855
410e7fd3-b865-4fa0-bb18-1b7fd53382ca,Solange,soul,673780
6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,pop and chart; teen pop; emo-pop; post-emo,673540
e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,jazz,673155
98cb416e-5271-484c-ab3b-6bed6b4aae12,The Head and the Heart,folk,671884
a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,rock; heavy metal; blues; hard rock; blues rock; electric blues; gary moore,671754
199d0ab3-22c0-4c00-b99d-257f591dda1f,Funeral for a Friend,post-hardcore; rock and indie,671594
59d34d63-e209-4f26-8a09-b08d12202082,The Weepies,folk; indie pop,671346
8e05a404-3f8d-4b0a-9fc2-b7ab821b75f0,The Rakes,rock and indie,671060
cf66ee44-360b-445e-bfb8-e20e69325742,Donavon Frankenreiter,soft rock; surf,670798
5c210861-2ce2-4be3-9307-bbcfc361cc01,Pennywise,rock; punk; american; punk rock; usa; skate punk; melodic hardcore; california; los angeles; rock and indie; epitaph; california punk; classic hardcore punk; classic punk; los angeles punk,670601
0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,Mystery Jets,rock; pop; indie rock; post-punk revival; english; rock and indie,670287
e8238c02-1cf0-4a51-bfd0-cee93904d351,Neon Indian,texas; denton,669834
f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,rock; progressive rock; british; uk; art rock; album rock; soft rock; pop rock; progressive electronic; classic pop and rock; progressive pop; pop/rock; contemporary pop/rock; prog-rock; automod ng,668894
4c0d9acf-a8a1-4765-9c56-05f92f68c048,Spandau Ballet,pop; british; new wave; uk; pop rock; blue-eyed soul; new romantic; english; classic pop and rock; sophisti-pop,668655
b02ec63e-e78d-43e5-a594-462e95036e8d,Yo Gotti,hip hop,668133
cba94150-9113-4017-acc2-a8cc0313a084,MC Hammer,hip hop; pop and chart,667884
9fa07bb4-8312-4cd7-a19a-4fdbc5797148,Okkervil River,rock and indie,666472
d72d000b-b860-44f4-9ac1-5d82e3fff9a9,Blackstreet,hip hop; hip hop rnb and dance hall; r&b; contemporary r&b,665959
2caa54a7-b08c-41da-b892-3a41abe778be,Jimmy Cliff,reggae; classic pop and rock; pop reggae,665270
d9a2f1e6-6429-41ce-9d32-9a66188fb39c,Cold,alternative rock; post-grunge; alternative metal,665255
bea235a0-db63-44b1-881e-264d25791f5a,Juelz Santana,hip hop,665138
9968756b-d504-4c90-a184-776ba1dd32ea,Sugar Ray,alternative rock; nu metal; hardcore punk; pop rock; funk metal; classic pop and rock; pop reggae,664088
2a85ecff-41e9-4be1-aca6-c87054a4c334,Buena Vista Social Club,afro-cuban jazz; rock and indie; son cubano; bolero son; pilón,663663
efef848b-63e4-4323-8ef7-69a48fbdd51d,4 Non Blondes,alternative rock; hard rock; psychedelic rock; blues rock; pop rock; rock and indie; +usa california,663123
6bd7faa9-601f-44db-a2a6-239209f83156,Dierks Bentley,country; contemporary country,662961
52b9e109-44a0-45eb-a197-226c4abab232,Sevendust,heavy metal; hard rock; nu metal; alternative metal,662775
fd3c3f9f-a471-498e-ab3a-940ac20b6bbd,Panda Bear,rock and indie,662558
000fc734-b7e1-4a01-92d1-f544261b43f5,Cocteau Twins,electronic; shoegaze; ambient; scottish; british; post-punk; uk; ambient techno; dream pop; gothic rock; ethereal wave; 4ad; classic pop and rock,662502
4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d,Them Crooked Vultures,alternative rock; stoner rock; hard rock,662466
bd513de0-e42f-425e-ae46-817d7bc5fb1c,Archive,trip-hop; rock; electronic; post-rock; alternative rock; progressive rock; british; uk; britannique; indie; electronica; trip rock; trip hop; alternative/post-rock,661936
3a6d6481-142d-423f-91d4-55bbfff318ed,Toro y Moi,electronic; synthpop; funk; indie pop; chillwave,661334
a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,Diplo,electronic; hip-hop; hip hop; electronica,661129
79255a50-40df-447f-9612-2cf669080196,The Raveonettes,danish; indie rock; denmark; scandinavia; scandinave; scandinavie; scandinavian; danois; danemark; rock and indie,660255
